"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"AI를 활용한 법률문서 작성법","146335247","https://www.yes24.com/product/goods/146335247","인공지능","김종엽 저","(주)박영사","2025년 05월","27,000","27,000",NA,"10.0","회원리뷰(1건)","5/12(월) 발송예정(예약판매)",NA,NA,NA,1830,"Y",NA,NA,NA,NA,NA,NA,NA,"『김종엽 변호사가 공개하는 핵심 프롬프트: AI를 활용한 법률문서 작성법』은 법률 전문가들이 AI 기술을 실무에 효과적으로 활용할 수 있도록 돕기 위해 기획되었다. 본 책은 변호사, 법무사, 법률사무종사자, 법...","https://image.yes24.com/goods/146335247/L"
"AI와 예술 창작 자동화 (큰글자책)","146315436","https://www.yes24.com/product/goods/146315436","인공지능","정성훈 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"5/15(목) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"AI가 예술을 창작할 수 있을까? 이 책은 인간 지능과 창작의 본질을 짚으면서 생성형 AI가 예술의 주체가 될 가능성을 논의한다. 단순한 도구를 넘어 새로운 의미를 생성하는 존재로서 AI를 조명하고, 창작자에게 변...","https://image.yes24.com/goods/146315436/L"
"AI와 예술 창작 자동화","146315431","https://www.yes24.com/product/goods/146315431","인공지능","정성훈 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"5/15(목) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"AI가 예술을 창작할 수 있을까? 이 책은 인간 지능과 창작의 본질을 짚으면서 생성형 AI가 예술의 주체가 될 가능성을 논의한다. 단순한 도구를 넘어 새로운 의미를 생성하는 존재로서 AI를 조명하고, 창작자에게 변...","https://image.yes24.com/goods/146315431/L"
"교사를 위한 AI 툴","146309485","https://www.yes24.com/product/goods/146309485","인공지능","임태형 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"5/16(금) 발송예정(예약판매)",NA,NA,"인공지능 총서",60,"Y","Y",NA,NA,NA,NA,NA,NA,"2020년, 교사들의 AI 역량 강화를 위한 ‘AI융합교육전공’이 개설되었지만 초기엔 전공과 무관한 커리큘럼으로 혼란이 있었다. 2025년 현재, 대부분의 교사는 AI의 필요성을 인식하고 적극 활용하고 있으나 기술 격...","https://image.yes24.com/goods/146309485/L"
"교사를 위한 AI 툴 (큰글자책)","146309477","https://www.yes24.com/product/goods/146309477","인공지능","임태형 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"5/16(금) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"2020년, 교사들의 AI 역량 강화를 위한 ‘AI융합교육전공’이 개설되었지만 초기엔 전공과 무관한 커리큘럼으로 혼란이 있었다. 2025년 현재, 대부분의 교사는 AI의 필요성을 인식하고 적극 활용하고 있으나 기술 격...","https://image.yes24.com/goods/146309477/L"
"열정민쌤의 챗GPT&AI 수업 실전서","146143006","https://www.yes24.com/product/goods/146143006","인공지능","원정민, 권혜영, 신명진, 이채연 저","한빛미디어","2025년 05월","20,000","18,000","10",NA,NA,"5/14(수) 발송예정(예약판매)",NA,NA,NA,282,"Y","Y",NA,NA,NA,NA,NA,"Y","오늘 배워서 내일 바로 쓸 수 있는, 교사를 위한 진짜 쉬운 AI 수업 실전서!『열정민쌤의 챗GPT & AI 수업 실전서』는 AI를 수업에 접목해온 현직 교사들이 집필한 실용적인 가이드북이다. 단순한 도구 소개를 넘어,...","https://image.yes24.com/goods/146143006/L"
"AI 얼굴 인식과 보안 (큰글자책)","146128944","https://www.yes24.com/product/goods/146128944","인공지능","유영준 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"5/14(수) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"얼굴 인식 기술의 가능성과 프라이버시 침해, 감시사회화의 위험 사이에서 균형 있게 고민해야 할 쟁점을 다룬다. 기술과 책임의 교차점에 선 독자를 위한 안내서다.","https://image.yes24.com/goods/146128944/L"
"AI 얼굴 인식과 보안","146128940","https://www.yes24.com/product/goods/146128940","인공지능","유영준 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"5/14(수) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"얼굴 인식 기술의 가능성과 프라이버시 침해, 감시사회화의 위험 사이에서 균형 있게 고민해야 할 쟁점을 다룬다. 기술과 책임의 교차점에 선 독자를 위한 안내서다.","https://image.yes24.com/goods/146128940/L"
"AI와 이스포츠 (큰글자책)","146128934","https://www.yes24.com/product/goods/146128934","인공지능","이승연, 최은경 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"5/14(수) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"경기 분석, 훈련, 팬 경험, 메타버스 운영까지 AI가 이끄는 이스포츠의 변화를 종합적으로 조망한다. 기술과 인간의 협업 속에서 이스포츠 산업이 맞이할 미래를 제시한다.","https://image.yes24.com/goods/146128934/L"
"AI와 이스포츠","146128930","https://www.yes24.com/product/goods/146128930","인공지능","최은경, 이승연 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"5/14(수) 발송예정(예약판매)",NA,NA,"인공지능 총서",NA,"Y","Y",NA,NA,NA,NA,NA,NA,"경기 분석, 훈련, 팬 경험, 메타버스 운영까지 AI가 이끄는 이스포츠의 변화를 종합적으로 조망한다. 기술과 인간의 협업 속에서 이스포츠 산업이 맞이할 미래를 제시한다.","https://image.yes24.com/goods/146128930/L"
"시스템 설계 면접 완벽 가이드","146001566","https://www.yes24.com/product/goods/146001566","인공지능","지용 탄 저/나정호 역","위키북스","2025년 05월","35,000","31,500","10",NA,NA,"5/15(목) 발송예정(예약판매)",NA,NA,"위키북스 시스템 & 네트워크 시리즈-017",528,"Y","Y",NA,NA,NA,NA,NA,NA,"시스템 설계 면접 인터뷰는 소프트웨어 엔지니어링 채용 과정에서 마주하게 될 가장 어려운 도전 중 하나이다. 『시스템 설계 면접 완벽 가이드』는 자신 있게 인터뷰를 성공적으로 이끌어 나가는 방법을 배울 수 있...","https://image.yes24.com/goods/146001566/L"
"러닝 랭체인","146327472","https://www.yes24.com/product/goods/146327472","인공지능","메이오 오신, 누노 캄포스 저/강민혁 역","한빛미디어","2025년 05월","28,000","25,200","10",NA,NA,"5/14(수) 발송예정(예약판매)",NA,"MCP 개념부터 서버 구축 및 활용법 특별 수록",NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,"랭체인부터 랭그래프, RAG, AI 에이전트 그리고 MCP까지직접 만들며 익히는 생성 AI 애플리케이션 개발의 모든 것MCP 활용법 특별 수록: 개념 이해부터 서버 구축, 실전 활용까지LLM 애플리케이션, 어디서부터 시작...","https://image.yes24.com/goods/146327472/L"
"제미나이 인공지능 프로그래밍","146032150","https://www.yes24.com/product/goods/146032150","인공지능","후루카와 히데카즈 저/하승민 역","길벗","2025년 05월","35,000","31,500","10",NA,NA,"5/13(화) 발송예정(예약판매)",NA,NA,NA,306,"Y","Y",NA,NA,NA,NA,NA,NA,"제미나이, 라마인덱스, 랭체인으로 코랩, 안드로이드, iOS 등 다양한 환경에서 나만의 맞춤 AI 애플리케이션을 만들어 보자!제미나이(Gemini)는 텍스트, 이미지, 동영상, 음성 등 다양한 데이터를 처리하는 멀티모달...","https://image.yes24.com/goods/146032150/L"
"생성형 AI의 구조","145386781","https://www.yes24.com/product/goods/145386781","인공지능","오카노하라 다이스케 저/정원창 역","제이펍","2025년 05월","18,000","16,200","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,816,NA,"Y",NA,NA,NA,NA,NA,"Y","수식 없이 술술 읽으면서 이해하는 생성형 AI 데이터 생성 기술의 핵심 원리일본 최고의 AI 전문가 오카노하라 다이스케는 비전문가도 이해할 수 있도록 수식 없이 글과 그림만으로 생성형 AI의 구조를 설명하는 이 ...","https://image.yes24.com/goods/145386781/L"
"59가지 통계학 궁금증 완전 정복","146344298","https://www.yes24.com/product/goods/146344298","인공지능","황성원 저","길벗","2025년 05월","24,000","21,600","10",NA,NA,"5/15(목) 발송예정(예약판매)",NA,NA,NA,480,"Y","Y",NA,NA,NA,NA,NA,NA,"실무에서 자꾸 헷갈리는 통계, 이번엔 제대로 이해한다!통계는 단순한 분석 기법을 넘어 데이터의 의미를 해석하고 신뢰할 수 있는 결과를 도출하는 데 필수인 도구다. 하지만 많은 사람이 실무에서 통계를 접하면, ...","https://image.yes24.com/goods/146344298/L"
"혼자 만들면서 공부하는 딥러닝","146006911","https://www.yes24.com/product/goods/146006911","인공지능","박해선 저","한빛미디어","2025년 05월","28,000","25,200","10",NA,NA,"5/14(수) 발송예정(예약판매)",NA,"저자 직강 유튜브 강의 + 오픈채팅 제공",NA,594,"Y","Y",NA,NA,NA,NA,NA,NA,"“딥러닝을 배워서 어디에 활용할 수 있을지 궁금하다면?”강아지 사진 분류하기, 영화 리뷰 텍스트의 감성 분석하기, GPT 모델 만들기 등 다양한 딥러닝 모델을 직접 구현해 보며 재미있게 실력 쌓기!딥러닝 분야를...","https://image.yes24.com/goods/146006911/L"
"생성형 AI와 미디어 리터러시 (큰글자책)","146052189","https://www.yes24.com/product/goods/146052189","인공지능","박선미 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"생성형 AI 시대를 살아가기 위한 필수 역량을 제시한다. AI와의 소통과 학습 과정에서 필요한 비판적 사고, 윤리적 감수성, 정보 해석 능력을 다루며, 인간 중심의 리터러시 방향을 모색한다.","https://image.yes24.com/goods/146052189/L"
"생성형 AI와 미디어 리터러시","146052183","https://www.yes24.com/product/goods/146052183","인공지능","박선미 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"생성형 AI 시대를 살아가기 위한 필수 역량을 제시한다. AI와의 소통과 학습 과정에서 필요한 비판적 사고, 윤리적 감수성, 정보 해석 능력을 다루며, 인간 중심의 리터러시 방향을 모색한다.","https://image.yes24.com/goods/146052183/L"
"AI 디지털리터러시 전문가 남기종,장소영의 스마트폰 AI 챗GPT 사용 길라잡이","146361202","https://www.yes24.com/product/goods/146361202","인공지능","남기종, 장소영 저","디지털콘텐츠그룹","2025년 05월","18,000","16,200","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"디지털 시대, 부모님을 위한 맞춤형 AI 활용 가이드본서는 AI 기술이 낯선 액티브 시니어·실버 세대가 쉽고 편리하게 AI를 활용할 수 있도록 기획된 실용 가이드이다. 챗GPT, 구글제미나이, 빅스비, 아숙업 등 다양...","https://image.yes24.com/goods/146361202/L"
"AI와 윤리 이슈 (큰글자책)","146305148","https://www.yes24.com/product/goods/146305148","인공지능","김용환, 임희정 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI, 인간을 비추는 윤리의 거울『AI와 윤리 이슈』는 초지능 시대를 앞두고 우리가 반드시 고민해야 할 인공지능의 윤리 문제를 깊이 있게 다룬다. 기술 발전의 그늘 속에서 발생하는 데이터 편향, 프라이버시 침해,...","https://image.yes24.com/goods/146305148/L"
"AI와 윤리 이슈","146305144","https://www.yes24.com/product/goods/146305144","인공지능","김용환, 임희정 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI, 인간을 비추는 윤리의 거울『AI와 윤리 이슈』는 초지능 시대를 앞두고 우리가 반드시 고민해야 할 인공지능의 윤리 문제를 깊이 있게 다룬다. 기술 발전의 그늘 속에서 발생하는 데이터 편향, 프라이버시 침해,...","https://image.yes24.com/goods/146305144/L"
"AI와 스마트팜 (큰글자책)","146122831","https://www.yes24.com/product/goods/146122831","인공지능","이상연 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI 기술이 농축수산업에 본격 적용되면서, 경험에 의존하던 방식은 데이터 기반 관리로 전환되고 있다. 이 책은 농업, 축산업, 수산업 각각의 특성과 AI 활용 사례를 살펴보며, 미래 농축수산업의 변화를 이끌어 갈 ...","https://image.yes24.com/goods/146122831/L"
"AI와 스마트팜","146122830","https://www.yes24.com/product/goods/146122830","인공지능","이상연 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,9,NA,NA,"Y",NA,"AI 기술이 농축수산업에 본격 적용되면서, 경험에 의존하던 방식은 데이터 기반 관리로 전환되고 있다. 이 책은 농업, 축산업, 수산업 각각의 특성과 AI 활용 사례를 살펴보며, 미래 농축수산업의 변화를 이끌어 갈 ...","https://image.yes24.com/goods/146122830/L"
"놀이와 게임 AI (큰글자책)","146044006","https://www.yes24.com/product/goods/146044006","인공지능","이영아 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"인간 놀이 본능과 인공지능의 결합이 가져온 변화를 탐구한다. 게임 속 AI는 학습과 감정 교류를 통해 새로운 사회적 관계를 만들어내고 있으며, 교육, 의료, 메타버스 등 다양한 분야로 확장되고 있다.","https://image.yes24.com/goods/146044006/L"
"놀이와 게임 AI","146044002","https://www.yes24.com/product/goods/146044002","인공지능","이영아 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"인간 놀이 본능과 인공지능의 결합이 가져온 변화를 탐구한다. 게임 속 AI는 학습과 감정 교류를 통해 새로운 사회적 관계를 만들어내고 있으며, 교육, 의료, 메타버스 등 다양한 분야로 확장되고 있다.","https://image.yes24.com/goods/146044002/L"
"AI로 사업 계획서 쓰기 (큰글자책)","146043996","https://www.yes24.com/product/goods/146043996","인공지능","이지형 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"챗봇을 활용해 사업 계획서를 효율적이고 전략적으로 작성하는 방법을 제시한다. 시장 조사, 재무 모델링, 스토리텔링까지 챗봇의 지원으로 사업 계획서 작성의 정확성과 설득력을 높이는 실질적 방법을 안내한다.","https://image.yes24.com/goods/146043996/L"
"AI로 사업 계획서 쓰기","146043992","https://www.yes24.com/product/goods/146043992","인공지능","이지형 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"챗봇을 활용해 사업 계획서를 효율적이고 전략적으로 작성하는 방법을 제시한다. 시장 조사, 재무 모델링, 스토리텔링까지 챗봇의 지원으로 사업 계획서 작성의 정확성과 설득력을 높이는 실질적 방법을 안내한다.","https://image.yes24.com/goods/146043992/L"
"Do it! LLM을 활용한 AI 에이전트 개발 입문","146036009","https://www.yes24.com/product/goods/146036009","인공지능","이성용 저","이지스퍼블리싱","2025년 05월","35,000","31,500","10",NA,NA,"5/16(금) 발송예정(예약판매)",NA,NA,NA,1812,"Y","Y",NA,NA,NA,NA,NA,"Y","GPT API를 활용한 업무 자동화부터 랭체인과 랭그래프를 활용한 멀티에이전트 개발까지!한 권으로 끝내는 AI 에이전트 개발 입문! AI가 모두의 일상을 바꾸고 있는 지금, AI 기술을 제대로 이해하고 활용하는 방법을...","https://image.yes24.com/goods/146036009/L"
"AI 영상 제작 트렌드","146012568","https://www.yes24.com/product/goods/146012568","인공지능","진승현 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"영화 산업의 변화를 분석한다. 대본 작성, 편집, VFX 제작까지 AI가 창의성과 효율을 높이며 영상 제작 방식을 바꾸고 있다. 숏폼 유행, OTT 확산 등 시대 흐름과 함께 AI 도구 '소라'를 통한 새로운 영상 제작 가능...","https://image.yes24.com/goods/146012568/L"
"AI 영상 제작 트렌드 (큰글자책)","146012567","https://www.yes24.com/product/goods/146012567","인공지능","진승현 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"영화 산업의 변화를 분석한다. 대본 작성, 편집, VFX 제작까지 AI가 창의성과 효율을 높이며 영상 제작 방식을 바꾸고 있다. 숏폼 유행, OTT 확산 등 시대 흐름과 함께 AI 도구 '소라'를 통한 새로운 영상 제작 가능...","https://image.yes24.com/goods/146012567/L"
"AI와 브랜딩 (큰글자책)","146012565","https://www.yes24.com/product/goods/146012565","인공지능","정나영 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI가 일상과 산업을 혁신하는 시대에도 브랜딩이 여전히 핵심임을 강조한다. 생성형 AI, 소비자 변화, 세대 전환을 분석하며, 브랜드가 생존하고 성장하려면 AI를 전략적으로 통합해야 한다. 기술을 넘어 인간 중심 ...","https://image.yes24.com/goods/146012565/L"
"AI와 브랜딩","146012563","https://www.yes24.com/product/goods/146012563","인공지능","정나영 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",60,NA,"Y",NA,NA,NA,NA,NA,NA,"AI가 일상과 산업을 혁신하는 시대에도 브랜딩이 여전히 핵심임을 강조한다. 생성형 AI, 소비자 변화, 세대 전환을 분석하며, 브랜드가 생존하고 성장하려면 AI를 전략적으로 통합해야 한다. 기술을 넘어 인간 중심 ...","https://image.yes24.com/goods/146012563/L"
"AI와 콘텐츠 창작","146012562","https://www.yes24.com/product/goods/146012562","인공지능","박혜리 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,9,NA,NA,"Y",NA,"디지털 아트와 AI 기술의 융합이 가져온 창작 환경의 변화를 살핀다. AI가 창의성, 예술, 콘텐츠 제작 방식을 어떻게 혁신하는지를 조명하며, 저작권과 윤리 문제도 함께 다룬다. 기술과 예술의 미래를 고민하는 이...","https://image.yes24.com/goods/146012562/L"
"AI와 콘텐츠 창작 (큰글자책)","146012561","https://www.yes24.com/product/goods/146012561","인공지능","박혜리 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"디지털 아트와 AI 기술의 융합이 가져온 창작 환경의 변화를 살핀다. AI가 창의성, 예술, 콘텐츠 제작 방식을 어떻게 혁신하는지를 조명하며, 저작권과 윤리 문제도 함께 다룬다. 기술과 예술의 미래를 고민하는 이...","https://image.yes24.com/goods/146012561/L"
"신뢰성과 투명성을 위한 설명 가능 인공지능 (큰글자책)","146012560","https://www.yes24.com/product/goods/146012560","인공지능","전진권 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"인공지능의 불투명성이 초래하는 사회적 위험을 지적하고, 이를 극복하기 위한 설명 가능 인공지능(XAI) 기술을 소개한다. 신뢰성과 공정성을 확보하기 위한 기술적, 제도적, 사회적 해법을 제시하며 AI의 투명한 활...","https://image.yes24.com/goods/146012560/L"
"AI와 영상 제작의 방법","146012559","https://www.yes24.com/product/goods/146012559","인공지능","진승현 저","커뮤니케이션북스","2025년 05월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"인공지능이 시나리오 작성, 편집, VFX 제작 등 영상 제작 전 과정을 혁신하는 방식을 다룬다. 머신 러닝과 딥 러닝의 원리부터, AI 기반 콘텐츠 제작, 자동화 편집, 개인화 영상 기획까지 실질적 적용 방법을 소개한...","https://image.yes24.com/goods/146012559/L"
"AI와 영상 제작의 방법 (큰글자책)","146012558","https://www.yes24.com/product/goods/146012558","인공지능","진승현 저","커뮤니케이션북스","2025년 05월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"인공지능이 시나리오 작성, 편집, VFX 제작 등 영상 제작 전 과정을 혁신하는 방식을 다룬다. 머신 러닝과 딥 러닝의 원리부터, AI 기반 콘텐츠 제작, 자동화 편집, 개인화 영상 기획까지 실질적 적용 방법을 소개한...","https://image.yes24.com/goods/146012558/L"
