"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"어른들을 위한 가장 쉬운 워드&엑셀","139642315","https://www.yes24.com/product/goods/139642315","오피스 활용","혜지원 기획팀 저","혜지원","2024년 11월","15,000","13,500","10","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,708,NA,"Y",NA,NA,NA,NA,NA,NA,"스마트한 어른들을 위한 최신 시리즈 워드&엑셀!컴퓨터를 사용한다면 꼭 알아둬야 할 워드와 엑셀의 기초 조작법!워드와 엑셀은 문서 작업을 위해 필수적으로 사용하는 프로그램이다. 두 프로그램을 사용하는 법을 ...","https://image.yes24.com/goods/139642315/L"
"실무에 바로 쓰는 일잘러의 제안서 작성법","139638401","https://www.yes24.com/product/goods/139638401","오피스 활용","박서윤 저","제이펍","2024년 11월","16,800","15,120","10","9.9","회원리뷰(14건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"제이펍-일잘러 시리즈",1857,NA,"Y",NA,11,NA,NA,"Y","Y","10여 년간 다양한 기업의 제안 컨설팅을 담당한 전문가의 경쟁입찰 승리 공식제안서는 전략이다. 그저 기업 소개, 사업 현황과 같은 단순 정보를 나열하고 형식과 분량 맞추기에 급급한 제안서로는 치열한 경쟁에서 ...","https://image.yes24.com/goods/139638401/L"
"챗GPT와 썸타기","139706081","https://www.yes24.com/product/goods/139706081","오피스 활용","한선관, 류미영, 김태령, 홍수빈, 임새이 저 외 1명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    한선관
                                                                류미영
                                                                김태령
                                                                홍수빈
                                                                임새이
                                                                김도용","성안당","2024년 11월","23,000","20,700","10","9.8","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1056,NA,"Y",NA,18,NA,NA,"Y",NA,"성큼 다가온 AI 비서 시대, 만능 해결사 챗GPT-4o와 함께 일하기 놀랄 만큼 쉬운 ChatGPT 활용법챗GPT와 썸타기2023 세종도서 학술 부문 추천 도서인 한국인공지능교육학회 회장인 한선관 교수팀의 『챗GPT와 썸타기...","https://image.yes24.com/goods/139706081/L"
"발자취 DIAT 프리젠테이션 파워포인트 2021 (스프링)","139861222","https://www.yes24.com/product/goods/139861222","오피스 활용","수험서개발팀 저","마린북스","2024년 11월","18,000","16,200","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"자동 채점프로그램 제공","발자취 시리즈",606,NA,"Y",NA,NA,NA,NA,NA,NA,"한국정보통신진흥협회 시행 국가공인 디지털정보활용능력(DIAT) 시험 준비에 최적화된 수험서이다. “발빠르게 자격증을 취득한다!”라는 슬로건을 가진 ‘발자취 DIAT’는 최신 출제유형이 100% 반영된 수험서로, ...","https://image.yes24.com/goods/139861222/L"
"발자취 DIAT 프리젠테이션 파워포인트 2021","139575198","https://www.yes24.com/product/goods/139575198","오피스 활용","수험서개발팀 저","마린북스","2024년 11월","16,000","14,400","10","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"자동 채점프로그램 제공",NA,2460,NA,"Y",NA,NA,NA,NA,NA,NA,"한국정보통신진흥협회 시행 국가공인 디지털정보활용능력(DIAT) 시험 준비에 최적화된 수험서이다. “발빠르게 자격증을 취득한다!”라는 슬로건을 가진 ‘발자취 DIAT’는 최신 출제유형이 100% 반영된 수험서로, ...","https://image.yes24.com/goods/139575198/L"
"로블록스로 PPT 만들기(파포 2021+한쇼 2022)","139757524","https://www.yes24.com/product/goods/139757524","오피스 활용","이현숙 저/KIE 기획연구실 감수","아카데미소프트","2024년 11월","15,000","13,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,"『로블록스로 PPT 만들기』는 파워포인트 2021 또는 한쇼 2022를 이용하여 발표 자료를 만들고 로블록스에서 나만의 세상을 만들어 보는 방식으로 구성되어 있다.","https://image.yes24.com/goods/139757524/L"
"된다! 7일 실무 워드","136374348","https://www.yes24.com/product/goods/136374348","오피스 활용","이충욱 저","이지스퍼블리싱","2024년 11월","18,000","16,200","10","10.0","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"된다! 시리즈",1230,NA,"Y",NA,13,NA,NA,"Y",NA,"81개의 단계별 실습으로 꼭 필요한 기능만 배워 업무 시간을 확 줄이자!17만 구독자 ‘짤막한 강좌’의 동영상 강의와 함께 고품격 워드 입문!이 책은 워드를 처음 사용하는 분들도 쉽게 따라 할 수 있는 워드 기본...","https://image.yes24.com/goods/136374348/L"
"쉽게 배워 폼나게 활용하는 한글 2022","136898210","https://www.yes24.com/product/goods/136898210","오피스 활용","한정수, IT연구회 저","성안당","2024년 11월","19,000","17,100","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"무료 동영상 강의 제공","성안당-Easy 시리즈-26",684,NA,"Y",NA,4,NA,NA,NA,NA,"『쉽게 배워 폼나게 활용하는 한글 2022』는 전국의 IT 교육을 책임지는 컴퓨터학원 모임인 전국컴퓨터교육협의회에서 도서의 내용과 구성 등에 참여하였고, 전국의 많은 컴퓨터학원에서 본 도서를 기본 교재로 추천...","https://image.yes24.com/goods/136898210/L"
"누구나 따라할 수 있는 업무자동화 'MS365 코파일럿'","136301931","https://www.yes24.com/product/goods/136301931","오피스 활용","최재용, 노경훈, 신진주, 유채린, 이은정 저 외 7명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    최재용
                                                                노경훈
                                                                신진주
                                                                유채린
                                                                이은정
                                                                김정화
                                                                최귀숙
                                                                손예지원
                                                                윤은숙
                                                                정구은
                                                                김재연
                                                                김진선","미디어북","2024년 11월","20,000","20,000",NA,"10.0","회원리뷰(15건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1308,NA,NA,NA,1,20000,NA,"Y",NA,"『누구나 따라할 수 있는 업무자동화 ‘MS365 코파일럿’』은 11명의 전문가들이 모여 MS 365 Copilot의 다양한 측면을 심도 있게 다룬다. 디자인부터 프롬프트 엔지니어링, 문서작업, 프레젠테이션, 데이터 분석에 ...","https://image.yes24.com/goods/136301931/L"
"이게 되네? 업무 자동화 미친 활용 앱스 스크립트 with 챗GPT","135722461","https://www.yes24.com/product/goods/135722461","오피스 활용","서휘승 저","골든래빗","2024년 11월","32,000","28,800","10","10.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,4029,NA,"Y",NA,4,25600,NA,"Y",NA,"버튼 한 번 딸깍하면 3일 치 반복 업무 뚝딱!혁신적인 업무 자동화를 원한다면45가지 미친 자동화 예제 지금 만나보세요!매일 반복하는 업무, 이제는 자동화로 해결하자! ‘자동화는 어렵고 코드는 복잡해...'라고 ...","https://image.yes24.com/goods/135722461/L"
"한글 2022","134872108","https://www.yes24.com/product/goods/134872108","오피스 활용","OA 연구소 저","아티오","2024년 10월","14,000","12,600","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"원리쏙쏙 IT 실전 워크북 시리즈-37",801,NA,"Y",NA,5,9800,NA,"Y",NA,"이 책은 한글 2022 버전을 이용하여 컴퓨터 초보자가 각종 문서를 작성하고 실생활 및 업무에 쉽게 활용할 수 있도록 체계적으로 설명한 책이다. 본문이 따라하기 형태로 구성되어 있어 그대로 진행하다 보면 누구나...","https://image.yes24.com/goods/134872108/L"
"한컴오피스 2024","134242062","https://www.yes24.com/product/goods/134242062","오피스 활용","윤관식 저","가나출판사","2024년 10월","23,000","20,700","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,708,NA,NA,NA,2,NA,NA,NA,NA,"한컴 오피스 2024 책의 원고 집필을 시작한지 1년이 넘어서야 원고 집필을 완료하였다. 급하게 서두르지 않았고요, 한글 2024, 한셀 2024, 한쇼 2024를 모두 담았다. 특히 한컴 오피스 2024 프로그램을 마스터 한 후...","https://image.yes24.com/goods/134242062/L"
"챗GPT 시대 살아남기","133277940","https://www.yes24.com/product/goods/133277940","오피스 활용","박종천 저","골든래빗","2024년 10월","20,000","18,000","10","9.5","회원리뷰(61건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2616,NA,"Y",NA,12,16000,NA,"Y",NA,"AI가 우리 일자리를 빼앗는다고?AI가 아니라 AI 잘 활용하는 기업과 사람에게 일자리를 빼앗기는 것이다30년 개발 리더가 알려주는 기업과 개인 모두를 위한 AI 필수 생존 지식과 지혜를 만나보자2024년, 젠슨 황은 ...","https://image.yes24.com/goods/133277940/L"
"NEW 쪼물쪼물 내친구 2021 엑셀왕 직업 이야기","133890558","https://www.yes24.com/product/goods/133890558","오피스 활용","놀이교육콘텐츠랩 저","마린북스","2024년 09월","12,000","10,800","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"NEW 쪼물쪼물 시리즈",168,NA,"Y",NA,3,NA,NA,NA,NA,"다양한 직업 이야기를 주제로 하여 엑셀 2021의 기능을 학습할 수 있고 컴퓨터를 처음 배우는 초등학교 저학년 학생들의 눈높이와 흥미에 맞춤할 수 있도록 학습 예제 파일을 제공한다.","https://image.yes24.com/goods/133890558/L"
"파이썬의 엑셀, 판다스 라이브러리","133686514","https://www.yes24.com/product/goods/133686514","오피스 활용","김판다 저","비제이퍼블릭(BJ퍼블릭)","2024년 09월","40,000","36,000","10","10.0","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2286,NA,"Y",NA,8,32000,NA,"Y",NA,"‘파이썬의 엑셀’이라 불리는 판다스 라이브러리는 데이터 분석가가 아니어도 배워볼 만한 가치가 충분하다. 데이터를 다루지만 엑셀의 한계를 느낀다면 판다스를 배워보자. 특히 마이크로소프트 엑셀에 파이썬이 ...","https://image.yes24.com/goods/133686514/L"
"쉽게 배워 폼나게 활용하는 한글 2020","110135007","https://www.yes24.com/product/goods/110135007","오피스 활용","한정수, IT연구회 저","성안당","2024년 09월","18,000","16,200","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2쇄/무료 동영상 강의","성안당-Easy 시리즈-23",744,NA,"Y",NA,5,NA,NA,NA,NA,"『쉽게 배워 폼나게 활용하는 한글 2020』은 전국의 IT 교육을 책임지는 컴퓨터학원 모임인 전국컴퓨터교육협의회에서 도서의 내용과 구성 등에 참여하였고, 전국의 많은 컴퓨터학원에서 본 도서를 기본 교재로 추천...","https://image.yes24.com/goods/110135007/L"
"사례로 배우는 EXCEL","132956136","https://www.yes24.com/product/goods/132956136","오피스 활용","구철모, 이대용, 박경아 저","도서출판청람(이수영)","2024년 09월","30,000","30,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,NA,96,NA,NA,NA,3,30000,NA,"Y",NA,"『사례로 배우는 EXCEL』에서는 엑셀의 기능과 함수를 실제 사례를 중심으로 설명하였으며, 시간표의 작성에서 전기요금의 계산 그리고 경영 시뮬레이션에 이르기까지 주로 우리가 일상생활에서 접할 수 있는 사례들...","https://image.yes24.com/goods/132956136/L"
"일잘러의 무기가 되는 최소한의 실무 엑셀","133235283","https://www.yes24.com/product/goods/133235283","오피스 활용","최준선 저","한빛미디어","2024년 09월","21,000","18,900","10","9.2","회원리뷰(24건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2478,NA,"Y",NA,9,16800,NA,"Y",NA,"일잘러의 무기가 되는 실무 엑셀의 핵심만 학습한다!챗GPT로 엑셀을 쉽게 활용하는 방법을 학습한다!직장인에게 진짜 필요한 엑셀 능력인 엑셀로 데이터를 관리하고, 처리하고, 분석하는 방법을 완벽하게 담았다. 데...","https://image.yes24.com/goods/133235283/L"
"엑셀자동화 with 파이썬","133291442","https://www.yes24.com/product/goods/133291442","오피스 활용","강형일 저","복두출판사","2024년 09월","22,000","22,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,120,NA,NA,NA,2,18700,NA,"Y",NA,"『엑셀자동화 with 파이썬』에서는 엑셀의 다양한 함수 기능과 배우기 쉬우면서도 강력한 프로그래밍 언어인 파이썬을 통해 엑셀자동화를 수행하는 방법을 알려준다. 특히, 코딩에 익숙하지 않은 비전공자들을 대상...","https://image.yes24.com/goods/133291442/L"
"쓱 하고 싹 배우는 한글 2020","133202769","https://www.yes24.com/product/goods/133202769","오피스 활용","김재연 저","영진닷컴","2024년 09월","12,000","10,800","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,342,NA,"Y",NA,5,NA,NA,NA,NA,"친절한 설명과 재미있는 실습 예제가 큰 그림과 큰 글씨로 담겨 있어누구나 쉽고 빠르게 배울 수 있는 ‘한글 2020’한글은 쉽게 문서를 작성할 수 있게 도와주는 대표적인 프로그램 중 하나이다. 간단한 문서 작성...","https://image.yes24.com/goods/133202769/L"
"일잘러의 비밀, 엑셀 대신 파이썬으로 업무 자동화하기","132891586","https://www.yes24.com/product/goods/132891586","오피스 활용","포스코인재창조원 저","한빛미디어","2024년 09월","25,000","22,500","10","9.8","회원리뷰(19건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"일잘러의 비밀 시리즈",3318,NA,"Y",NA,8,20000,NA,"Y",NA,"엑셀 대신 파이썬으로 일잘러 되기!파이썬으로 당신의 업무를 스마트하게 자동화하고 칼퇴하자!지금까지 엑셀로도 충분히 업무를 잘 해 왔는데, 이제는 왜 다들 파이썬을 배우라고 할까? 엑셀은 사무 업무에 최적화...","https://image.yes24.com/goods/132891586/L"
"한글 2022으로 시작하는 컴스타 2","132622950","https://www.yes24.com/product/goods/132622950","오피스 활용","김경민, 김민영 저/KIE기획연구실 감수/컴벤져스 기획","아카데미소프트","2024년 09월","14,000","12,600","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,615,NA,NA,NA,3,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/132622950/L"
